numpy_filename,class_label,original_x,original_y,original_z,resampled_x,resampled_y,resampled_z
1.3.6.1.4.1.14519.5.2.1.6279.6001.106164978370116976238911317774_271.22_170.85000000000002_133.75.npy,0,-20.55,10.85,-58.03,133.75,170.85000000000002,271.22
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_160.07727999999997_168.62062500000002_240.661875.npy,1,69.974375,-141.066875,876.77728,240.661875,168.62062500000002,160.07727999999997
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_171.0999999999999_64.9975_170.9975.npy,0,0.31,-244.69,887.8,170.9975,64.9975,171.0999999999999
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_234.79999999999993_155.4575_112.7475.npy,0,-57.94,-154.23,951.5,112.7475,155.4575,234.79999999999993
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_193.31999999999994_147.0575_253.47750000000002.npy,0,82.79,-162.63,910.02,253.47750000000002,147.0575,193.31999999999994
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_121.83394799999996_211.82687304_213.44366327.npy,0,42.75616327,-97.86062696,838.533948,213.44366327,211.82687304,121.83394799999996
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_155.46486559999994_155.7044837_216.01914932.npy,0,45.33164932,-153.9830163,872.1648656,216.01914932,155.7044837,155.46486559999994
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_144.5109089_173.9915907_75.57331798.npy,0,-95.11418202,-135.6959093,861.2109089,75.57331798,173.9915907,144.5109089
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_40.76999999999998_218.47750000000002_98.0375.npy,0,-72.65,-91.21,757.47,98.0375,218.47750000000002,40.76999999999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_166.08499999999992_128.3275_228.2525.npy,0,57.565,-181.36,882.785,228.2525,128.3275,166.08499999999992
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_186.015_96.4925_195.35249999999996.npy,0,24.665,-213.195,902.715,195.35249999999996,96.4925,186.015
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_172.2299999999999_198.8675_240.8775.npy,0,70.19,-110.82,888.93,240.8775,198.8675,172.2299999999999
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_129.3499999999999_186.26749999999998_212.8675.npy,0,42.18,-123.42,846.05,212.8675,186.26749999999998,129.3499999999999
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_97.21999999999991_144.9975_266.9275.npy,0,96.24,-164.69,813.92,266.9275,144.9975,97.21999999999991
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_213.3235621_149.2680836_134.5143708.npy,0,-36.1731292,-160.4194164,930.0235621,134.5143708,149.2680836,213.3235621
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_156.9717389_158.0199539_251.2545119.npy,0,80.5670119,-151.6675461,873.6717389,251.2545119,158.0199539,156.9717389
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_174.33999999999992_128.8475_249.2775.npy,0,78.59,-180.84,891.04,249.2775,128.8475,174.33999999999992
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_68.88999999999999_190.4675_135.1475.npy,0,-35.54,-119.22,785.59,135.1475,190.4675,68.88999999999999
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_222.14_131.6475_220.5675.npy,0,49.88,-178.04,938.84,220.5675,131.6475,222.14
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_93.56174060000001_196.86164810000002_245.80289808.npy,0,75.11539808,-112.8258519,810.2617406,245.80289808,196.86164810000002,93.56174060000001
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_113.88_144.2575_64.4275.npy,0,-106.26,-165.43,830.58,64.4275,144.2575,113.88
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_107.55999999999995_184.8675_135.1475.npy,0,-35.54,-124.82,824.26,135.1475,184.8675,107.55999999999995
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_98.30999999999995_194.23250000000002_130.3725.npy,0,-40.315,-115.455,815.01,130.3725,194.23250000000002,98.30999999999995
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_108.52802669999994_162.4422172_254.63935408.npy,0,83.95185408,-147.2452828,825.2280267,254.63935408,162.4422172,108.52802669999994
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_197.22980759999996_123.3031153_253.3272788.npy,0,82.6397788,-186.3843847,913.9298076,253.3272788,123.3031153,197.22980759999996
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_189.19999999999993_170.9975_253.9975.npy,0,83.31,-138.69,905.9,253.9975,170.9975,189.19999999999993
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_99.7314619_139.2275572_49.366068999999996.npy,0,-121.321431,-170.4599428,816.4314619,49.366068999999996,139.2275572,99.7314619
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_106.59999999999991_129.9975_72.9975.npy,0,-97.69,-179.69,823.3,72.9975,129.9975,106.59999999999991
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_95.6099999999999_171.5675_253.47750000000002.npy,0,82.79,-138.12,812.31,253.47750000000002,171.5675,95.6099999999999
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_128.78999999999996_164.5675_84.3775.npy,0,-86.31,-145.12,845.49,84.3775,164.5675,128.78999999999996
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_126.53999999999998_152.6575_238.77749999999997.npy,0,68.09,-157.03,843.24,238.77749999999997,152.6575,126.53999999999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208_126.4750133_206.3283909_79.42552299.npy,0,-91.26197701,-103.3591091,843.1750133,79.42552299,206.3283909,126.4750133
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_173.6775_170.335_86.63750000000002.npy,1,-96.6625,10.335,-174.3225,86.63750000000002,170.335,173.6775
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_86.32999999999998_100.0_69.67000000000002.npy,0,-113.63,-60.0,-261.67,69.67000000000002,100.0,86.32999999999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_101.18_127.82_64.55000000000001.npy,0,-118.75,-32.18,-246.82,64.55000000000001,127.82,101.18
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_91.56_169.45_51.83000000000001.npy,0,-131.47,9.45,-256.44,51.83000000000001,169.45,91.56
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_284.095_165.575_141.69.npy,0,-41.61,5.575,-63.905,141.69,165.575,284.095
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_138.185_73.915_152.815.npy,0,-30.485,-86.085,-209.815,152.815,73.915,138.185
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_100.63999999999999_173.64_56.27000000000001.npy,0,-127.03,13.64,-247.36,56.27000000000001,173.64,100.63999999999999
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_239.45_121.85_147.76000000000002.npy,0,-35.54,-38.15,-108.55,147.76000000000002,121.85,239.45
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_253.92000000000002_139.225_109.87.npy,0,-73.43,-20.775,-94.08,109.87,139.225,253.92000000000002
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_114.36000000000001_146.15_207.67000000000002.npy,0,24.37,-13.85,-233.64,207.67000000000002,146.15,114.36000000000001
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_121.5_76.5_152.5.npy,0,-30.8,-83.5,-226.5,152.5,76.5,121.5
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_304.84000000000003_205.415_224.22000000000003.npy,0,40.92,45.415,-43.16,224.22000000000003,205.415,304.84000000000003
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_94.41999999999999_144.33_264.92.npy,0,81.62,-15.67,-253.58,264.92,144.33,94.41999999999999
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_206.19_182.135_62.74000000000001.npy,0,-120.56,22.135,-141.81,62.74000000000001,182.135,206.19
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_226.76999999999998_167.35_105.04000000000002.npy,0,-78.26,7.35,-121.23,105.04000000000002,167.35,226.76999999999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_256.35_163.84999999999997_228.97000000000003.npy,0,45.67,3.85,-91.65,228.97000000000003,163.84999999999997,256.35
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_98.5_110.0_64.00000000000001.npy,0,-119.3,-50.0,-249.5,64.00000000000001,110.0,98.5
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_254.68_148.79_117.62.npy,0,-65.68,-11.21,-93.32,117.62,148.79,254.68
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_100.71000000000001_182.76_55.33000000000001.npy,0,-127.97,22.76,-247.29,55.33000000000001,182.76,100.71000000000001
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_189.45_195.36_77.73000000000002.npy,0,-105.57,35.36,-158.55,77.73000000000002,195.36,189.45
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_223.25_124.65_224.07000000000005.npy,0,40.77,-35.35,-124.75,224.07000000000005,124.65,223.25
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_64.0_134.5_52.0.npy,0,-131.3,-25.5,-284.0,52.0,134.5,64.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_216.21000000000004_190.45999999999998_212.17000000000002.npy,0,28.87,30.46,-131.79,212.17000000000002,190.45999999999998,216.21000000000004
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_198.78999999999996_95.28999999999999_115.57000000000001.npy,0,-67.73,-64.71,-149.21,115.57000000000001,95.28999999999999,198.78999999999996
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_102.83000000000001_179.26_232.47000000000003.npy,0,49.17,19.26,-245.17,232.47000000000003,179.26,102.83000000000001
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_116.21000000000001_195.36_206.56.npy,0,23.26,35.36,-231.79,206.56,195.36,116.21000000000001
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_249.31_125.35_128.85000000000002.npy,0,-54.45,-34.65,-98.69,128.85000000000002,125.35,249.31
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_227.475_210.41_231.42000000000002.npy,0,48.12,50.41,-120.525,231.42000000000002,210.41,227.475
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_148.6_196.76_60.23000000000002.npy,0,-123.07,36.76,-199.4,60.23000000000002,196.76,148.6
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_296.03499999999997_175.415_225.195.npy,0,41.895,15.415,-51.965,225.195,175.415,296.03499999999997
1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872_149.3729029_152.913951363_214.88911268000004.npy,0,31.58911268,-7.086048637,-198.6270971,214.88911268000004,152.913951363,149.3729029
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_190.76268349999998_202.50228686999998_249.30603042.npy,1,81.70602442,54.60229287,-150.7373165,249.30603042,202.50228686999998,190.76268349999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_274.75_217.119994_219.920006.npy,0,52.32,69.22,-66.75,219.920006,217.119994,274.75
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_108.21000000000001_149.174994_291.305006.npy,0,123.705,1.275,-233.29,291.305006,149.174994,108.21000000000001
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_144.0_220.699994_254.40000600000002.npy,0,86.8,72.8,-197.5,254.40000600000002,220.699994,144.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_155.52_124.724994_106.465006.npy,0,-61.135,-23.175,-185.98,106.465006,124.724994,155.52
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_170.79000000000002_201.64999400000002_273.990006.npy,0,106.39,53.75,-170.71,273.990006,201.64999400000002,170.79000000000002
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_188.4363211_158.23266804_103.49458928000001.npy,0,-64.10541672,10.33267404,-153.0636789,103.49458928000001,158.23266804,188.4363211
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_111.5782606_168.50841782999998_226.09798068999999.npy,0,58.49797469,20.60842383,-229.9217394,226.09798068999999,168.50841782999998,111.5782606
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_173.3830985_216.33832943000002_136.07516116.npy,0,-31.52484484,68.43833543,-168.1169015,136.07516116,216.33832943000002,173.3830985
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_260.7263156_191.15719556_137.25168649.npy,0,-30.34831951,43.25720156,-80.7736844,137.25168649,191.15719556,260.7263156
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_164.12_143.53999399999998_263.230006.npy,0,95.63,-4.36,-177.38,263.230006,143.53999399999998,164.12
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_158.51_204.509994_122.58000600000001.npy,0,-45.02,56.61,-182.99,122.58000600000001,204.509994,158.51
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_261.17482818999997_221.16001777000002_225.54552708000003.npy,0,57.94552108,73.26002377,-80.32517181,225.54552708000003,221.16001777000002,261.17482818999997
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_237.0440739_168.69283008_188.08148283.npy,0,20.48147683,20.79283608,-104.4559261,188.08148283,168.69283008,237.0440739
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_160.62_156.18999399999998_79.150006.npy,0,-88.45,8.29,-180.88,79.150006,156.18999399999998,160.62
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_238.51_235.464994_127.81500600000001.npy,0,-39.785,87.565,-102.99,127.81500600000001,235.464994,238.51
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_225.88_233.619994_147.000006.npy,0,-20.6,85.72,-115.62,147.000006,233.619994,225.88
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_184.1_219.26999400000003_226.13000600000004.npy,0,58.53,71.37,-157.4,226.13000600000004,219.26999400000003,184.1
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_149.81_213.899994_114.14000600000001.npy,0,-53.46,66.0,-191.69,114.14000600000001,213.899994,149.81
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_235.89_227.269994_146.890006.npy,0,-20.71,79.37,-105.61,146.890006,227.269994,235.89
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_160.38036970000002_164.67340432_242.40444851.npy,0,74.80444251,16.77341032,-181.1196303,242.40444851,164.67340432,160.38036970000002
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_110.59035349999999_171.18549701_266.67694603.npy,0,99.07694003,23.28550301,-230.9096465,266.67694603,171.18549701,110.59035349999999
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_146.6385658_157.94058948_264.52697334000004.npy,0,96.92696734,10.04059548,-194.8614342,264.52697334000004,157.94058948,146.6385658
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_215.7704791_167.05239192_243.34247294999997.npy,0,75.74246695,19.15239792,-125.7295209,243.34247294999997,167.05239192,215.7704791
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_264.18_191.90999399999998_205.910006.npy,0,38.31,44.01,-77.32,205.910006,191.90999399999998,264.18
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_274.45129129_229.7285233_158.494479597.npy,0,-9.105526403,81.8285293,-67.04870871,158.494479597,229.7285233,274.45129129
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_174.91_215.58499400000002_253.59000600000002.npy,0,85.99,67.685,-166.59,253.59000600000002,215.58499400000002,174.91
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_129.9116664_178.95816044_63.07400580000001.npy,0,-104.5260002,31.05816644,-211.5883336,63.07400580000001,178.95816044,129.9116664
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_151.2704744_242.06153796_121.12549852000001.npy,0,-46.47450748,94.16154396,-190.2295256,121.12549852000001,242.06153796,151.2704744
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_187.60742249999998_127.85587523_229.74224085999998.npy,0,62.14223486,-20.04411877,-153.8925775,229.74224085999998,127.85587523,187.60742249999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100953483028192176989979435275_214.9981753_188.39178589000002_110.64764245.npy,0,-56.95236355,40.49179189,-126.5018247,110.64764245,188.39178589000002,214.9981753
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_211.38201279999998_99.9219041_261.76166309999996.npy,1,104.0839331,-211.7558259,-227.0179872,261.76166309999996,99.9219041,211.38201279999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_139.88980749999996_136.50094049999998_28.6956385.npy,1,-128.9820915,-175.1767895,-298.5101925,28.6956385,136.50094049999998,139.88980749999996
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_149.7_237.19772999999998_226.09773.npy,0,68.42,-74.48,-288.7,226.09773,237.19772999999998,149.7
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_60.97364969999995_219.86832383_62.46836852.npy,0,-95.20936148,-91.80940617,-377.4263503,62.46836852,219.86832383,60.97364969999995
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_165.0384613_191.29843609999998_132.91097524.npy,0,-24.76675476,-120.3792939,-273.3615387,132.91097524,191.29843609999998,165.0384613
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_94.15999999999997_245.93773_94.59773.npy,0,-63.08,-65.74,-344.24,94.59773,245.93773,94.15999999999997
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_197.33212799999998_218.98885738_210.62441794.npy,0,52.94668794,-92.68887262,-241.067872,210.62441794,218.98885738,197.33212799999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_188.80545689999997_206.8658696_212.33546103000003.npy,0,54.65773103,-104.8118604,-249.5945431,212.33546103000003,206.8658696,188.80545689999997
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_104.63999999999999_172.88773_292.40773.npy,0,134.73,-138.79,-333.76,292.40773,172.88773,104.63999999999999
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_58.612558999999976_226.92504590000001_242.48178524000002.npy,0,84.80405524,-84.7526841,-379.787441,242.48178524000002,226.92504590000001,58.612558999999976
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_180.16999999999996_140.56772999999998_81.20773.npy,0,-76.47,-171.11,-258.23,81.20773,140.56772999999998,180.16999999999996
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_180.57999999999998_93.19773_119.11773000000001.npy,0,-38.56,-218.48,-257.82,119.11773000000001,93.19773,180.57999999999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_220.15660359999998_243.24688261_247.78001469.npy,0,90.10228469,-68.43084739,-218.2433964,247.78001469,243.24688261,220.15660359999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_305.9787625_181.24082779999998_137.5767239.npy,0,-20.1010061,-130.4369022,-132.4212375,137.5767239,181.24082779999998,305.9787625
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_70.625_234.17773_76.74772999999999.npy,0,-80.93,-77.5,-367.775,76.74772999999999,234.17773,70.625
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_110.85999999999996_194.92773_218.50772999999998.npy,0,60.83,-116.75,-327.54,218.50772999999998,194.92773,110.85999999999996
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_251.30999999999997_171.12772999999999_120.09773.npy,0,-37.58,-140.55,-187.09,120.09773,171.12772999999999,251.30999999999997
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_218.51999999999998_170.96773_101.59773000000001.npy,0,-56.08,-140.71,-219.88,101.59773000000001,170.96773,218.51999999999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_126.88576899999998_225.8321221_123.51066055999999.npy,0,-34.16706944,-85.8456079,-311.514231,123.51066055999999,225.8321221,126.88576899999998
1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_180.57999999999998_230.51773_120.51773.npy,0,-37.16,-81.16,-257.82,120.51773,230.51773,180.57999999999998
